Chapter,PDF Page,Mark Number On Page,PDF X,PDF Y,Raster X,Raster Y,Bounding Box,Glyph Method,Vector Method,Raster Method,Raster Strict,Raster Broad,Confidence,Review Status,Text Type,Text ID,Shloka Number,Charan Number,Associated Word,Following Conjunct,First Consonant,Dvitva Candidate,Exception Status,Glyph Font,Glyph Color,Source Details,Dvitva Rule,Mapping Confidence,Dvitva Result,Anusvara Present,Anusvara Position,Anusvara Following Sound,Anusvara Guide Output,Anusvara Source,Anunasika Present
18,6,5,84.15,99.09,467.5,550.5,"[82.8, 96.66, 85.5, 101.52]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,1,यदग्रे,ग्र,ग,ग् + ग्र,,,,"[{""bbox"": [82.96070098876953, 97.04037475585938, 84.92939758300781, 101.21328735351562]}, {""bbox_px"": [460, 538, 474, 564], ""area"": 176}, {""bbox_px"": [460, 537, 475, 564], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,ग्ग्र,no,,,,,no
18,6,6,137.43,99.09,763.5,550.5,"[136.08, 96.66, 138.78, 101.52]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,1,चानुबन्धे,न्ध,न,न् + न्ध,,,,"[{""bbox"": [136.33059692382812, 97.04037475585938, 138.2991943359375, 101.21328735351562]}, {""bbox_px"": [757, 538, 771, 564], ""area"": 153}, {""bbox_px"": [756, 537, 771, 564], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,न्न्ध,no,,,,,no
18,6,7,291.78,99.09,1621.0,550.5,"[290.52, 96.66, 293.04, 101.52]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,1,मोहनमात्मनः।,त्म,त,त् + त्म,,,,"[{""bbox"": [290.6322937011719, 97.04037475585938, 292.60089111328125, 101.21328735351562]}, {""bbox_px"": [1614, 538, 1628, 564], ""area"": 152}, {""bbox_px"": [1614, 537, 1628, 564], ""area"": 157}]",SAME_FIRST_CONSONANT,0.9,त्त्म,no,,,,,no
18,6,8,81.27,119.88,451.5,666.0,"[79.92, 117.54, 82.62, 122.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,2,निद्रालस्यप्रमादोत्थं(न्),द्र,द,द् + द्र,,,,"[{""bbox"": [80.13629913330078, 117.77926635742188, 82.10489654541016, 121.95208740234375]}, {""bbox_px"": [444, 653, 459, 679], ""area"": 198}, {""bbox_px"": [444, 653, 459, 679], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,द्द्र,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
18,6,9,102.96,119.88,572.0,666.0,"[101.7, 117.54, 104.22, 122.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,2,निद्रालस्यप्रमादोत्थं(न्),स्य,स,स् + स्य,,,,"[{""bbox"": [101.7916030883789, 117.77926635742188, 103.76020050048828, 121.95208740234375]}, {""bbox_px"": [565, 653, 579, 679], ""area"": 156}, {""bbox_px"": [565, 653, 579, 679], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,स्स्य,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
18,6,10,117.81,119.88,654.5,666.0,"[116.46, 117.54, 119.16, 122.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,2,निद्रालस्यप्रमादोत्थं(न्),प्र,प,प् + प्र,,,,"[{""bbox"": [116.66549682617188, 117.77926635742188, 118.63420104980469, 121.95208740234375]}, {""bbox_px"": [647, 653, 662, 679], ""area"": 200}, {""bbox_px"": [647, 653, 662, 679], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,प्प्र,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
18,6,11,153.36,119.88,852.0,666.0,"[152.1, 117.54, 154.62, 122.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_714,39.0,2,निद्रालस्यप्रमादोत्थं(न्),त्थ,थ,त् + थ,,,,"[{""bbox"": [152.2071075439453, 117.77926635742188, 154.17579650878906, 121.95208740234375]}, {""bbox_px"": [845, 653, 859, 679], ""area"": 156}, {""bbox_px"": [845, 653, 859, 679], ""area"": 156}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,त्थ,yes,FINAL,,न्,EXPLICIT_CANONICAL_NOTE,no
18,6,12,100.35,149.49,557.5,830.5,"[99.0, 147.06, 101.7, 151.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_715,40.0,1,तदस्ति,स्त,स,स् + स्त,,,,"[{""bbox"": [99.14969635009766, 147.370361328125, 101.11830139160156, 151.54327392578125]}, {""bbox_px"": [550, 817, 564, 843], ""area"": 154}, {""bbox_px"": [550, 817, 565, 844], ""area"": 203}]",SAME_FIRST_CONSONANT,0.9,स्स्त,no,,,,,no
18,6,13,148.59,149.49,825.5,830.5,"[147.24, 147.06, 149.94, 151.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_715,40.0,1,पृथिव्यां(म्),व्य,व,व् + व्य,,,,"[{""bbox"": [147.37289428710938, 147.370361328125, 149.3415985107422, 151.54327392578125]}, {""bbox_px"": [818, 817, 832, 843], ""area"": 154}, {""bbox_px"": [818, 817, 833, 844], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,व्व्य,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,14,159.57,168.12,886.5,934.0,"[158.22, 166.32, 160.92, 169.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_715,40.0,2,प्रकृतिजैर्मुक्तं(म्),क्त,क,क् + क्त,,,,"[{""bbox"": [158.38360595703125, 166.54476928710938, 160.35220336914062, 169.58978271484375]}, {""bbox_px"": [879, 924, 894, 944], ""area"": 149}, {""bbox_px"": [879, 924, 894, 944], ""area"": 152}]",SAME_FIRST_CONSONANT,0.9,क्क्त,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,15,102.87,198.72,571.5,1104.0,"[101.52, 196.38, 104.22, 201.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,1,ब्राह्मणक्षत्रियविशां(म्),क्ष,क,क् + क्ष,,,,"[{""bbox"": [101.72440338134766, 196.65777587890625, 103.69300079345703, 200.8306884765625]}, {""bbox_px"": [564, 1091, 579, 1117], ""area"": 199}, {""bbox_px"": [564, 1091, 579, 1117], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,क्क्ष,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,16,113.49,198.72,630.5,1104.0,"[112.14, 196.38, 114.84, 201.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,1,ब्राह्मणक्षत्रियविशां(म्),त्र,त,त् + त्र,,,,"[{""bbox"": [112.32649993896484, 196.65777587890625, 114.29519653320312, 200.8306884765625]}, {""bbox_px"": [623, 1091, 638, 1117], ""area"": 200}, {""bbox_px"": [623, 1091, 638, 1117], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,त्त्र,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,17,204.57,198.72,1136.5,1104.0,"[203.22, 196.38, 205.92, 201.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,1,शूद्राणां(ञ्),द्र,द,द् + द्र,,,,"[{""bbox"": [203.4488067626953, 196.65777587890625, 205.4174041748047, 200.8306884765625]}, {""bbox_px"": [1130, 1091, 1144, 1117], ""area"": 175}, {""bbox_px"": [1129, 1091, 1144, 1117], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,द्द्र,yes,FINAL,,ञ्,EXPLICIT_CANONICAL_NOTE,no
18,6,18,295.29,198.72,1640.5,1104.0,"[293.94, 196.38, 296.64, 201.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,1,परन्तप।,न्त,न,न् + न्त,,,,"[{""bbox"": [294.1376037597656, 196.65777587890625, 296.106201171875, 200.8306884765625]}, {""bbox_px"": [1633, 1091, 1648, 1117], ""area"": 200}, {""bbox_px"": [1633, 1091, 1648, 1117], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,न्न्त,no,,,,,no
18,6,19,267.39,219.24,1485.5,1218.0,"[266.04, 216.9, 268.74, 221.58]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,2,कर्माणि,प्र,प,प् + प्र,,,,"[{""bbox"": [266.2668151855469, 217.20416259765625, 268.23541259765625, 221.37698364257812]}, {""bbox_px"": [1479, 1205, 1493, 1231], ""area"": 177}, {""bbox_px"": [1478, 1205, 1493, 1231], ""area"": 201}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,प्प्र,no,,,,,no
18,6,20,107.64,219.42,598.0,1219.0,"[106.38, 217.08, 108.9, 221.76]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,2,प्रविभक्तानि,क्त,क,क् + क्त,,,,"[{""bbox"": [106.506103515625, 217.35977172851562, 108.47480010986328, 221.53268432617188]}, {""bbox_px"": [591, 1206, 605, 1232], ""area"": 154}, {""bbox_px"": [591, 1206, 605, 1232], ""area"": 178}]",SAME_FIRST_CONSONANT,0.9,क्क्त,no,,,,,no
18,6,21,168.39,219.42,935.5,1219.0,"[167.04, 217.08, 169.74, 221.76]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,2,प्रविभक्तानि,स्व,स,स् + स्व,,,,"[{""bbox"": [167.2716064453125, 217.35977172851562, 169.24029541015625, 221.53268432617188]}, {""bbox_px"": [929, 1206, 943, 1232], ""area"": 153}, {""bbox_px"": [928, 1206, 943, 1232], ""area"": 202}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,no,,,,,no
18,6,22,201.69,219.96,1120.5,1222.0,"[200.34, 217.8, 203.04, 222.12]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_716,41.0,2,स्वभावप्रभवैर्गुणैः॥,प्र,प,प् + प्र,,,,"[{""bbox"": [200.54640197753906, 218.1619873046875, 202.51499938964844, 221.86346435546875]}, {""bbox_px"": [1113, 1210, 1128, 1234], ""area"": 178}, {""bbox_px"": [1113, 1210, 1128, 1234], ""area"": 182}]",SAME_FIRST_CONSONANT,0.9,प्प्र,no,,,,,no
18,6,23,115.65,248.85,642.5,1382.5,"[114.3, 246.42, 117.0, 251.28]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,1,दमस्तपः(श्),स्त,स,स् + स्त,,,,"[{""bbox"": [114.4677963256836, 246.75506591796875, 116.4365005493164, 250.92788696289062]}, {""bbox_px"": [635, 1369, 650, 1396], ""area"": 201}, {""bbox_px"": [635, 1369, 650, 1396], ""area"": 207}]",SAME_FIRST_CONSONANT,0.9,स्स्त,no,,,श्,EXPLICIT_CANONICAL_NOTE,no
18,6,24,238.23,248.85,1323.5,1382.5,"[236.88, 246.42, 239.58, 251.28]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,1,क्षान्तिरार्जवमेव,न्त,न,न् + न्त,,,,"[{""bbox"": [237.11219787597656, 246.75506591796875, 239.08079528808594, 250.92788696289062]}, {""bbox_px"": [1317, 1369, 1331, 1396], ""area"": 154}, {""bbox_px"": [1316, 1369, 1331, 1396], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,न्न्त,no,,,,,no
18,6,25,258.93,267.21,1438.5,1484.5,"[257.58, 265.32, 260.28, 269.1]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,2,ज्ञानंविज्ञानमास्तिक्यं(म्),ज्ञ,ज,ज् + ज्ञ,,,,"[{""bbox"": [257.805908203125, 265.6830749511719, 259.77459716796875, 268.72808837890625]}, {""bbox_px"": [1432, 1474, 1446, 1494], ""area"": 133}, {""bbox_px"": [1431, 1474, 1446, 1495], ""area"": 154}]",SAME_FIRST_CONSONANT,0.9,ज्ज्ञ,no,,,,,no
18,6,26,124.74,269.64,693.0,1498.0,"[123.48, 267.3, 126.0, 271.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,2,ज्ञानंविज्ञानमास्तिक्यं(म्),स्त,स,स् + स्त,,,,"[{""bbox"": [123.56189727783203, 267.548583984375, 125.53060150146484, 271.7214660644531]}, {""bbox_px"": [686, 1485, 700, 1511], ""area"": 156}, {""bbox_px"": [686, 1485, 700, 1511], ""area"": 178}]",SAME_FIRST_CONSONANT,0.9,स्स्त,yes,MEDIAL,व,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,27,177.57,269.64,986.5,1498.0,"[176.22, 267.3, 178.92, 271.98]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,2,ज्ञानंविज्ञानमास्तिक्यं(म्),क्य,क,क् + क्य,,,,"[{""bbox"": [176.35040283203125, 267.548583984375, 178.31910705566406, 271.7214660644531]}, {""bbox_px"": [979, 1485, 993, 1511], ""area"": 153}, {""bbox_px"": [979, 1485, 994, 1511], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,क्क्य,yes,MEDIAL,व,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,28,158.49,270.18,880.5,1501.0,"[157.14, 268.02, 159.84, 272.34]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_717,42.0,2,ब्रह्मकर्म,स्व,स,स् + स्व,,,,"[{""bbox"": [157.35369873046875, 268.2563781738281, 159.32240295410156, 272.01348876953125]}, {""bbox_px"": [873, 1489, 888, 1513], ""area"": 182}, {""bbox_px"": [873, 1489, 888, 1513], ""area"": 184}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,yes,MEDIAL,व,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,29,383.58,297.54,2131.0,1653.0,"[382.5, 294.3, 384.66, 300.78]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH18-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 184}, {""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 190}]",,,,,,,,,
18,6,30,225.9,298.98,1255.0,1661.0,"[224.64, 296.64, 227.16, 301.32]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,1,युद्धे,द्ध,ध,द् + ध,,,,"[{""bbox"": [224.7510986328125, 296.88287353515625, 226.7198028564453, 301.0557861328125]}, {""bbox_px"": [1248, 1648, 1262, 1674], ""area"": 155}, {""bbox_px"": [1248, 1648, 1262, 1674], ""area"": 156}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,no,,,,,no
18,6,31,255.33,298.98,1418.5,1661.0,"[253.98, 296.64, 256.68, 301.32]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,1,चाप्यपलायनम्।,प्य,प,प् + प्य,,,,"[{""bbox"": [254.22830200195312, 296.88287353515625, 256.1969909667969, 301.0557861328125]}, {""bbox_px"": [1412, 1648, 1426, 1674], ""area"": 154}, {""bbox_px"": [1411, 1648, 1426, 1674], ""area"": 201}]",SAME_FIRST_CONSONANT,0.9,प्प्य,no,,,,,no
18,6,32,247.23,315.99,1373.5,1755.5,"[245.88, 314.1, 248.58, 317.88]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,2,दानमीश्वरभावश्च,श्व,श,श् + श्व,,,,"[{""bbox"": [246.0491943359375, 314.4678649902344, 248.0178985595703, 317.51287841796875]}, {""bbox_px"": [1366, 1746, 1381, 1765], ""area"": 144}, {""bbox_px"": [1366, 1745, 1381, 1766], ""area"": 154}]",SAME_FIRST_CONSONANT,0.9,श्श्व,no,,,,,no
18,6,33,141.39,317.88,785.5,1766.0,"[140.04, 315.54, 142.74, 320.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,2,दानमीश्वरभावश्च,श्च,श,श् + श्च,,,,"[{""bbox"": [140.23390197753906, 315.7981872558594, 142.20260620117188, 319.9710693359375]}, {""bbox_px"": [778, 1753, 793, 1779], ""area"": 200}, {""bbox_px"": [778, 1753, 793, 1779], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,श्श्च,no,,,,,no
18,6,34,182.61,318.87,1014.5,1771.5,"[181.44, 316.8, 183.78, 320.94]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,2,दानमीश्वरभावश्च,क्ष,क,क् + क्ष,,,,"[{""bbox"": [181.622802734375, 317.1664733886719, 183.2845001220703, 320.6890869140625]}, {""bbox_px"": [1008, 1761, 1021, 1783], ""area"": 149}, {""bbox_px"": [1008, 1760, 1021, 1783], ""area"": 175}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,क्क्ष,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,35,105.03,319.32,583.5,1774.0,"[103.68, 317.52, 106.38, 321.12]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,2,क्षात्रं(ङ्),त्र,त,त् + त्र,,,,"[{""bbox"": [103.8447036743164, 317.7470703125, 105.81340026855469, 320.7919616699219]}, {""bbox_px"": [576, 1764, 591, 1784], ""area"": 150}, {""bbox_px"": [576, 1764, 591, 1784], ""area"": 152}]",SAME_FIRST_CONSONANT,0.9,त्त्र,no,,,,,no
18,6,36,150.93,319.59,838.5,1775.5,"[149.58, 317.52, 152.28, 321.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_718,43.0,2,कर्म,स्व,स,स् + स्व,,,,"[{""bbox"": [149.7790069580078, 317.8788757324219, 151.74769592285156, 321.30987548828125]}, {""bbox_px"": [831, 1764, 846, 1787], ""area"": 165}, {""bbox_px"": [831, 1764, 846, 1787], ""area"": 174}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,no,,,,,no
18,6,37,250.65,345.42,1392.5,1919.0,"[249.3, 343.62, 252.0, 347.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,1,कृषिगौरक्ष्यवाणिज्यं(म्),ज्य,ज,ज् + ज्य,,,,"[{""bbox"": [249.4615936279297, 343.85125732421875, 251.43020629882812, 346.8962707519531]}, {""bbox_px"": [1385, 1909, 1399, 1929], ""area"": 133}, {""bbox_px"": [1385, 1909, 1400, 1929], ""area"": 153}]",SAME_FIRST_CONSONANT,0.9,ज्ज्य,no,,,,,no
18,6,38,215.64,347.31,1198.0,1929.5,"[214.38, 344.88, 216.9, 349.74]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,1,वैश्यकर्म,श्य,श,श् + श्य,,,,"[{""bbox"": [214.48570251464844, 345.25927734375, 216.45440673828125, 349.43218994140625]}, {""bbox_px"": [1191, 1917, 1205, 1943], ""area"": 152}, {""bbox_px"": [1191, 1916, 1205, 1943], ""area"": 158}]",SAME_FIRST_CONSONANT,0.9,श्श्य,no,,,,,no
18,6,39,154.35,347.49,857.5,1930.5,"[153.0, 345.06, 155.7, 349.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,1,वैश्यकर्म,स्व,स,स् + स्व,,,,"[{""bbox"": [153.16810607910156, 345.4290771484375, 155.1367950439453, 349.60198974609375]}, {""bbox_px"": [850, 1918, 865, 1944], ""area"": 198}, {""bbox_px"": [850, 1917, 865, 1944], ""area"": 206}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,40,109.35,366.12,607.5,2034.0,"[108.0, 364.32, 110.7, 367.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,2,परिचर्यात्मकं(ङ्),त्म,त,त् + त्म,,,,"[{""bbox"": [108.20780181884766, 364.5804748535156, 110.17639923095703, 367.62548828125]}, {""bbox_px"": [600, 2024, 615, 2044], ""area"": 151}, {""bbox_px"": [600, 2024, 615, 2044], ""area"": 152}]",SAME_FIRST_CONSONANT,0.9,त्त्म,yes,FINAL,,ङ्,EXPLICIT_CANONICAL_NOTE,no
18,6,41,210.96,368.19,1172.0,2045.5,"[209.7, 365.76, 212.22, 370.62]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,2,शूद्रस्यापि,द्र,द,द् + द्र,,,,"[{""bbox"": [209.82809448242188, 366.10699462890625, 211.7967987060547, 370.2798767089844]}, {""bbox_px"": [1165, 2032, 1179, 2059], ""area"": 154}, {""bbox_px"": [1165, 2032, 1179, 2059], ""area"": 181}]",SAME_FIRST_CONSONANT,0.9,द्द्र,no,,,,,no
18,6,42,218.7,368.19,1215.0,2045.5,"[217.44, 365.76, 219.96, 370.62]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,2,शूद्रस्यापि,स्य,स,स् + स्य,,,,"[{""bbox"": [217.564697265625, 366.10699462890625, 219.5334014892578, 370.2798767089844]}, {""bbox_px"": [1208, 2032, 1222, 2059], ""area"": 154}, {""bbox_px"": [1208, 2032, 1222, 2059], ""area"": 181}]",SAME_FIRST_CONSONANT,0.9,स्स्य,no,,,,,no
18,6,43,251.91,368.19,1399.5,2045.5,"[250.56, 365.76, 253.26, 370.62]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_719,44.0,2,शूद्रस्यापि,स्व,स,स् + स्व,,,,"[{""bbox"": [250.7209930419922, 366.10699462890625, 252.689697265625, 370.2798767089844]}, {""bbox_px"": [1392, 2032, 1406, 2059], ""area"": 178}, {""bbox_px"": [1392, 2032, 1407, 2059], ""area"": 204}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,no,,,,,no
18,6,44,125.82,395.1,699.0,2195.0,"[124.56, 393.3, 127.08, 396.9]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,1,स्वे,स्व,स,स् + स्व,,,,"[{""bbox"": [124.66940307617188, 393.524169921875, 126.63809967041016, 396.56915283203125]}, {""bbox_px"": [692, 2185, 706, 2205], ""area"": 116}, {""bbox_px"": [692, 2185, 706, 2205], ""area"": 117}]",SAME_FIRST_CONSONANT_ACROSS_WORD_BOUNDARY,0.9,स्स्व,no,,,,,no
18,6,45,84.24,397.44,468.0,2208.0,"[82.98, 395.1, 85.5, 399.78]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,1,कर्मण्यभिरतः(स्),ण्य,ण,ण् + ण्य,,,,"[{""bbox"": [83.07499694824219, 395.3250732421875, 85.0436019897461, 399.49798583984375]}, {""bbox_px"": [461, 2195, 475, 2221], ""area"": 154}, {""bbox_px"": [461, 2195, 475, 2221], ""area"": 156}]",SAME_FIRST_CONSONANT,0.9,ण्ण्य,no,,,स्,EXPLICIT_CANONICAL_NOTE,no
18,6,46,226.8,397.53,1260.0,2208.5,"[225.54, 395.1, 228.06, 399.96]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,1,संसिद्धिं(म्),द्ध,ध,द् + ध,,,,"[{""bbox"": [225.61199951171875, 395.4129638671875, 227.58070373535156, 399.58575439453125]}, {""bbox_px"": [1253, 2195, 1267, 2221], ""area"": 153}, {""bbox_px"": [1253, 2195, 1267, 2222], ""area"": 180}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,,,,,,
18,6,47,173.7,418.23,965.0,2323.5,"[172.44, 415.8, 174.96, 420.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,2,सिद्धिं(म्),द्ध,ध,द् + ध,,,,"[{""bbox"": [172.55079650878906, 416.12628173828125, 174.51950073242188, 420.2991943359375]}, {""bbox_px"": [958, 2310, 972, 2336], ""area"": 152}, {""bbox_px"": [958, 2310, 972, 2337], ""area"": 156}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
18,6,48,255.15,418.23,1417.5,2323.5,"[253.8, 415.8, 256.5, 420.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,2,विन्दति,न्द,न,न् + न्द,,,,"[{""bbox"": [254.04800415039062, 416.12628173828125, 256.0166931152344, 420.2991943359375]}, {""bbox_px"": [1411, 2310, 1425, 2336], ""area"": 153}, {""bbox_px"": [1410, 2310, 1425, 2337], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,न्न्द,no,,,,,no
18,6,49,291.15,418.23,1617.5,2323.5,"[289.8, 415.8, 292.5, 420.66]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_720,45.0,2,तच्छृणु॥,च्छ,छ,च् + छ,,,,"[{""bbox"": [290.02880859375, 416.12628173828125, 291.9974060058594, 420.2991943359375]}, {""bbox_px"": [1611, 2310, 1625, 2336], ""area"": 177}, {""bbox_px"": [1610, 2310, 1625, 2337], ""area"": 202}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,च्छ,no,,,,,no
18,6,50,143.01,468.36,794.5,2602.0,"[141.66, 466.02, 144.36, 470.7]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_721,46.0,2,तमभ्यर्च्य,भ्य,भ,ब् + भ्य,,,,"[{""bbox"": [141.86129760742188, 466.248779296875, 143.82989501953125, 470.42156982421875]}, {""bbox_px"": [787, 2589, 802, 2615], ""area"": 199}, {""bbox_px"": [787, 2589, 802, 2615], ""area"": 201}]",VARGA_2_TO_1_OR_4_TO_3,0.9,ब्भ्य,no,,,,,no
18,6,51,252.63,468.36,1403.5,2602.0,"[251.28, 466.02, 253.98, 470.7]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_721,46.0,2,सिद्धिं(म्),द्ध,ध,द् + ध,,,,"[{""bbox"": [251.52490234375, 466.248779296875, 253.4936065673828, 470.42156982421875]}, {""bbox_px"": [1397, 2589, 1411, 2615], ""area"": 154}, {""bbox_px"": [1396, 2589, 1411, 2615], ""area"": 201}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,,,,,,
